,0
P_2_last,0.5157111316636187
P_2_max,0.2719391426709046
D_48_last,0.16825955771953366
P_2_first,0.16814670169778975
B_9_last,0.16342858971224433
B_37_last,0.1593294055264461
B_2_last,0.10725518950829066
D_42_first,0.09540578082893554
R_1_mean,0.08735798936878061
B_3_last,0.07364797228302827
